"attrib_name","TCGA.3H.AB3K","TCGA.3H.AB3L","TCGA.3H.AB3M","TCGA.3H.AB3O","TCGA.3H.AB3S","TCGA.3H.AB3T","TCGA.3H.AB3U","TCGA.3H.AB3X","TCGA.3U.A98D","TCGA.3U.A98E","TCGA.3U.A98F","TCGA.3U.A98G","TCGA.3U.A98H","TCGA.3U.A98I","TCGA.3U.A98J","TCGA.LK.A4NW","TCGA.LK.A4NY","TCGA.LK.A4NZ","TCGA.LK.A4O0","TCGA.LK.A4O2","TCGA.LK.A4O4","TCGA.LK.A4O5","TCGA.LK.A4O6","TCGA.LK.A4O7","TCGA.MQ.A4KX","TCGA.MQ.A4LC","TCGA.MQ.A4LI","TCGA.MQ.A4LJ","TCGA.MQ.A4LM","TCGA.MQ.A4LP","TCGA.MQ.A4LV","TCGA.MQ.A6BL","TCGA.MQ.A6BN","TCGA.MQ.A6BQ","TCGA.MQ.A6BR","TCGA.MQ.A6BS","TCGA.NQ.A57I","TCGA.NQ.A638","TCGA.SC.A6LM","TCGA.SC.A6LN","TCGA.SC.A6LP","TCGA.SC.A6LQ","TCGA.SC.A6LR","TCGA.SC.AA5Z","TCGA.SH.A7BC","TCGA.SH.A7BD","TCGA.SH.A7BH","TCGA.SH.A9CT","TCGA.SH.A9CU","TCGA.TS.A7OU","TCGA.TS.A7OY","TCGA.TS.A7OZ","TCGA.TS.A7P0","TCGA.TS.A7P1","TCGA.TS.A7P3","TCGA.TS.A7P6","TCGA.TS.A7P7","TCGA.TS.A7P8","TCGA.TS.A7PB","TCGA.TS.A8AF","TCGA.TS.A8AI","TCGA.TS.A8AS","TCGA.TS.A8AV","TCGA.TS.A8AY","TCGA.UD.AABY","TCGA.UD.AABZ","TCGA.UD.AAC1","TCGA.UD.AAC4","TCGA.UD.AAC5","TCGA.UD.AAC6","TCGA.UD.AAC7","TCGA.UT.A88C","TCGA.UT.A88D","TCGA.UT.A88E","TCGA.UT.A88G","TCGA.UT.A97Y","TCGA.XT.AASU","TCGA.YS.A95B","TCGA.YS.A95C","TCGA.YS.AA4M","TCGA.ZN.A9VO","TCGA.ZN.A9VP","TCGA.ZN.A9VQ","TCGA.ZN.A9VS","TCGA.ZN.A9VU","TCGA.ZN.A9VV","TCGA.ZN.A9VW"
"PLCB4",5.0044,6.939,5.5335,6.0819,5.3281,9.2269,4.1409,7.5919,6.2076,4.956,7.681,7.2127,5.1779,7.2062,5.3713,5.5484,7.3269,6.5305,6.5281,6.7568,7.1341,4.8628,7.4394,6.3095,6.0901,5.0895,5.0544,7.0818,7.1141,5.427,6.4558,7.8354,4.4011,3.8345,4.0179,4.7502,6.1879,1.1334,6.1236,6.109,4.7511,7.8662,3.9499,9.3188,6.5401,4.9205,2.8198,8.6534,5.8735,5.1868,6.7597,7.8911,5.9344,6.6176,7.5975,6.5505,6.9473,6.7997,6.3143,5.9274,9.4899,6.2966,7.1548,3.9685,8.0388,5.9118,6.4159,7.5731,5.4255,4.2349,8.7876,6.906,7.6329,6.1094,9.7811,7.2268,6.5664,5.9935,5.8227,9.4556,4.8105,5.0336,6.339,4.1929,4.2438,4.2837,6.286
"PLCH2",3.6537,5.4497,4.4691,7.3889,10.0801,5.0421,5.2721,4.453,7.1763,4.3055,6.0909,5.0025,7.707,4.231,7.9056,5.5207,4.0391,8.2791,5.6237,3.8747,5.4895,6.4632,6.664,6.8582,5.9198,6.1758,3.8069,5.2807,5.0454,6.8045,8.2563,4.8607,5.89,4.3853,5.4587,9.4104,9.1177,6.1982,7.5728,6.2229,3.5984,5.3987,3.714,3.9381,6.2132,6.1197,4.4449,2.3553,7.713,10.3416,5.514,6.3087,6.4268,3.9958,5.2365,5.4825,9.8221,9.3651,7.2066,5.1639,4.3455,7.1535,8.0472,6.1894,8.2687,6.8998,2.9868,3.2872,6.5046,5.6238,3.9892,7.7651,7.6454,3.9841,8.2086,5.8593,4.8744,2.1309,3.6563,6.3607,6.8559,5.7844,4.6731,6.8422,6.9039,6.3458,4.6926
"PLD4",6.9057,6.133,6.5472,5.6356,7.2454,7.7905,4.8646,8.34,6.1313,7.9243,6.6408,5.3219,6.5815,8.8077,5.6899,6.6964,7.9424,7.5191,6.5162,5.2175,5.507,5.6155,7.2517,5.4803,9.4774,9.7076,6.4563,8.6971,6.5386,7.0939,2.7801,5.9549,7.9096,7.0539,6.9743,7.9549,3.7554,8.4675,6.7712,8.77,7.9175,8.4417,6.3761,6.6281,9.6414,6.5132,6.6644,6.0132,2.8282,6.6208,9.6702,7.5797,5.3977,4.3333,7.2312,8.7456,4.9199,7.2591,6.9753,8.5536,7.6696,6.8965,6.1072,7.6102,4.2844,4.0694,5.7855,5.0131,5.9442,8.4277,4.0645,7.7509,9.3756,4.7262,7.2114,5.6013,4.8346,2.4611,9.5103,7.6271,5.0681,9.2155,5.3872,5.31,6.2593,9.2938,5.2523
"PLEKHA6",10.1339,7.5049,10.4726,6.6139,11.3194,6.1574,12.202,12.4027,10.0044,8.9731,10.6336,5.5833,9.5744,8.24,9.4968,9.8196,10.8591,11.2848,6.2321,9.4413,6.4822,10.3042,9.7794,11.0098,8.3869,10.905,10.6845,11.6248,6.1372,9.4651,8.8204,9.0094,7.5577,9.344,9.0365,10.9162,8.475,10.6004,8.2506,11.0141,5.0566,8.2822,6.9607,9.08,10.4832,7.8355,6.0046,11.2279,10.259,11.0796,7.3666,10.4449,9.6053,8.1411,8.132,10.1834,6.3463,7.6541,9.0421,10.4061,6.4114,9.8964,6.0798,9.0588,9.1193,11.5734,5.5244,8.6584,7.7276,9.6985,7.2146,10.0783,10.2464,9.5066,10.7764,8.4491,7.7367,9.8471,7.6539,9.5276,8.052,10.55,10.8704,9.5186,9.7199,9.5015,6.8028
"PLEKHB1",10.111,7.8974,9.4395,6.7043,11.3819,5.0623,10.171,11.919,9.1245,4.8527,8.2609,6.8378,8.2389,8.8048,11.346,5.4043,11.1321,9.1,6.4169,7.3536,9.321,9.3476,10.8091,12.0929,7.2617,8.2105,11.2194,11.0412,4.8742,9.6471,6.5556,5.9084,10.2825,11.188,10.8249,11.2364,5.673,12.1803,8.8586,10.9046,5.188,7.3052,8.7019,11.3271,8.4754,8.9351,5.9246,10.3199,10.1271,7.1144,9.3012,8.2046,11.0869,7.6102,6.8731,11.3974,7.3795,10.4816,9.192,11.437,7.9268,6.9085,6.9172,9.6456,9.523,10.5217,8.9235,9.9499,9.2625,10.4015,5.2795,8.2723,8.6103,10.0057,9.0741,8.8671,7.0734,11.5026,9.9091,6.7114,8.032,10.9256,9.7241,8.6056,6.0508,9.2276,4.9266
"PLEKHG4B",6.6495,4.6634,5.8957,6.0505,4.8953,6.4976,6.6952,4.6295,6.0625,4.5564,9.5551,6.7915,7.1311,6.5183,6.4156,4.6445,6.6187,6.3013,8.4378,6.323,2.6984,6.1613,9.3191,10.0809,6.6215,6.2196,7.3777,5.7372,9.3902,9.3066,7.9241,3.2276,6.6674,6.7273,7.0953,7.8922,7.4012,6.1745,9.125,8.8311,6.5728,3.5106,6.4549,6.0434,6.5502,6.9584,1.847,3.2767,7.8759,6.3451,4.8403,8.8905,9.0503,7.7389,9.2917,6.7137,7.9194,5.8628,6.4353,7.9721,7.7485,5.8167,6.968,6.9822,8.7155,7.2001,4.6029,6.4071,9.0094,8.7483,6.3686,6.3194,8.1276,5.914,10.0025,7.746,7.4771,7.3508,7.614,4.2611,9.0632,3.3139,8.2265,4.3297,5.0476,10.0153,8.3776
"PLEKHH2",10.7363,7.4318,9.5344,7.3377,10.171,5.5496,11.6238,8.3673,7.8043,11.4821,10.5816,8.4051,11.7729,7.453,7.524,8.8782,10.5924,11.28,5.4463,8.012,8.8143,11.8421,11.2742,11.108,10.9054,10.4787,9.7124,9.3328,6.0504,8.9067,7.444,5.2447,10.4321,10.2677,8.4558,10.7728,9.0533,7.4634,7.3848,8.9775,5.5879,8.3079,11.1736,8.307,9.2301,10.7761,5.1551,9.8817,9.1799,9.97,8.7497,9.1556,8.8271,7.8394,11.6736,7.3421,6.6205,9.1306,11.5401,10.3157,9.4162,9.9975,7.6842,8.6811,9.7603,10.7799,8.8238,8.3635,9.7005,10.2338,7.6979,12.1415,10.5659,10.5662,8.439,9.1991,7.0734,8.8995,10.6989,9.8515,11.6616,6.6985,10.8638,9.4815,11.286,10.5235,7.8951
"PLIN4",7.8241,5.7421,5.5217,4.2498,4.4148,2.6072,10.4086,7.6881,4.325,4.8256,4.7214,4.8662,4.5022,3.8413,4.1597,8.9461,4.0836,5.4144,4.0527,5.9359,7.4104,5.5765,9.8349,6.2945,3.7154,4.6085,6.1213,4.8409,6.5763,6.7859,3.8495,2.6812,5.5909,2.8565,3.1476,6.5111,4.5407,3.8209,4.993,8.2955,3.3213,5.6492,11.9283,4.4914,6.1683,4.7638,10.8981,9.9613,5.7149,5.2553,7.2138,4.5391,4.2549,4.5503,4.8648,3.4648,4.945,9.5857,5.5002,5.9846,6.2306,11.0038,4.2611,3.8002,5.6774,6.9559,4.6214,5.431,3.4719,4.867,4.4763,8.0789,10.7738,5.3544,7.2239,5.8593,9.2094,4.8285,3.4297,6.5836,5.644,6.7293,6.3442,5.0176,3.8055,6.0807,4.9755
"PLLP",12.0317,12.352,9.9926,11.0602,12.4519,4.937,12.7358,8.4381,10.5663,12.0486,9.4663,3.949,11.4768,9.052,11.0354,12.5045,11.9146,11.3893,6.9746,11.6028,9.2223,12.2258,10.2592,12.2254,12.7172,12.6568,10.1659,12.481,4.914,10.8551,8.1602,10.0258,12.4068,12.5235,10.148,12.1258,4.1541,11.7702,10.2218,9.5701,5.9133,12.0183,12.4085,11.4897,10.7041,13.1207,5.985,9.7667,10.7916,12.6915,8.7263,8.1247,9.7366,11.4699,9.618,11.493,7.4114,9.505,11.9573,11.0802,9.0164,11.6776,6.212,9.5633,10.3691,9.0453,10.5727,10.3104,12.3819,11.6076,11.1169,11.9482,11.3759,11.813,8.969,8.3805,10.4595,9.9244,12.4358,9.1621,11.2547,10.1118,9.8458,12.2477,12.3597,11.159,8.2834
"PLXNA4",9.7361,10.5887,9.1947,5.5779,8.4143,5.9133,10.7809,9.3847,9.1904,10.2624,8.1816,9.6118,11.4311,10.3981,11.6887,11.1113,8.2314,10.7041,4.9914,6.3297,5.7174,7.0763,10.0456,10.4193,9.29,10.3928,8.7477,10.4916,6.0945,7.2649,6.0254,8.0053,8.48,7.2736,7.5392,11.2827,10.8449,7.2118,7.7134,8.3106,8.2565,9.1376,9.1928,10.8754,7.287,9.4097,1.4497,9.787,11.292,11.8869,8.634,9.0098,10.5167,11.1489,9.2062,5.8208,10.847,8.0421,9.1722,10.847,6.1602,10.8817,6.676,8.0274,8.6844,8.022,10.1681,9.2211,9.8853,10.3038,9.9873,12.5521,9.3273,6.6359,12.2355,10.4735,8.2397,6.5738,8.6525,6.6947,10.6184,9.4392,12.5917,11.4984,10.6597,8.8522,8.3867
"PLXNC1",5.469,5.9256,7.0072,9.046,7.2595,7.3327,6.4687,7.6947,6.6442,7.0664,4.7635,7.9833,8.6694,9.4284,6.1403,5.8887,5.6408,7.3573,7.6073,6.9631,5.9141,7.5859,4.6167,7.5902,8.1454,5.7966,5.0768,6.5769,8.7579,7.4847,6.9025,7.4612,3.1102,6.3186,6.165,6.9745,6.7506,5.9044,7.6719,4.4136,4.3255,7.1835,4.9248,7.4965,8.8878,1.8041,2.6311,7.607,3.8639,5.6095,8.2748,6.8656,7.5771,6.6977,8.7434,5.0137,9.1122,7.341,4.5472,7.8234,8.3567,5.5074,8.7093,5.9489,8.8847,1.3667,5.7772,5.6264,8.1042,7.5584,6.6509,8.3815,8.9173,5.9411,8.9121,5.1111,7.9932,7.9014,6.5896,9.3937,6.7811,8.1972,7.8586,6.4427,7.1756,4.0236,8.2188
"PODNL1",6.913,6.6449,9.3329,6.8331,9.3824,7.8262,5.227,6.0871,9.399,2.67,3.9124,11.0771,9.2961,10.3498,6.1403,6.6268,6.9301,7.3413,8.9123,6.5618,4.7147,6.7614,10.2638,7.9972,7.2035,4.6517,6.2152,5.8156,9.0027,5.957,8.032,8.0435,7.8717,4.5625,8.5516,4.9425,9.5726,6.3182,7.6984,9.8788,10.9436,6.4623,4.1526,8.7669,7.2193,6.79,8.092,8.4209,4.2709,7.3042,10.1676,8.0115,7.3836,6.8101,9.142,10.2901,9.5747,6.2685,7.1969,7.6922,9.6813,3.8915,8.052,5.5973,9.9316,6.7702,5.4843,6.7355,7.391,5.4638,7.4148,5.963,7.4831,7.2932,7.6886,10.3153,6.7326,7.3069,3.256,4.3495,6.5072,5.5837,5.5488,4.5971,3.3986,5.5969,6.1993
"PODXL2",8.4653,3.8317,11.5712,5.9854,10.8525,9.7166,3.2205,5.9274,9.8377,6.7586,9.0157,4.9015,7.9881,7.6447,8.5459,4.7194,8.8115,5.532,3.3936,7.3731,6.6255,9.6956,9.505,3.485,7.6364,9.3955,3.5105,9.1449,5.1822,10.504,8.4963,9.0871,9.9331,7.9427,10.9055,4.4668,3.4289,9.2381,8.649,11.9532,9.4326,6.4359,10.2678,8.4399,3.7045,5.7029,8.4509,10.5048,10.8579,7.7061,5.2774,11.0936,10.29,3.6106,7.1214,10.1908,7.6248,8.822,5.2404,10.2331,9.4178,6.6979,6.4732,8.3198,10.7773,10.8126,8.7985,2.6835,2.3925,4.1439,8.0638,8.7187,10.6234,10.9212,9.5447,5.1795,8.3897,6.699,5.8227,7.6563,10.4686,10.6205,10.0886,7.6227,7.4171,9.1604,5.6744
"PODXL",10.8267,11.8172,13.3344,11.0359,11.0754,11.7934,9.805,15.2642,13.1634,9.5138,12.3784,11.9751,10.7047,12.6588,9.8323,11.7626,15.2244,11.025,12.2926,13.565,11.1347,11.405,13.4288,12.8008,9.6515,9.0196,13.6138,13.2255,11.6639,14.5129,13.827,11.2705,9.8356,10.6031,13.8407,12.4801,13.6061,12.3991,14.1232,12.614,10.4497,11.7711,10.6428,10.7621,10.5954,9.5791,9.7171,12.592,13.8167,9.8761,12.8882,14.3461,14.7988,14.05,13.8818,12.3371,10.0427,11.9188,9.2114,14.5171,10.8827,10.4683,12.513,14.7497,14.2902,14.4085,13.7602,12.7308,14.2925,12.9944,12.3826,10.4656,14.8163,11.0533,15.9351,14.4411,13.9283,12.6507,12.533,13.8213,11.4399,11.327,15.3125,10.3667,8.8224,13.2916,11.6709
"POSTN",12.4827,11.633,11.772,11.468,14.8569,13.0559,10.6224,10.2639,15.875,8.2252,8.7656,17.4772,12.3206,14.816,10.1171,11.5561,12.0259,11.5523,12.5839,10.9886,8.6246,13.0855,13.1142,13.8146,12.0536,8.1552,9.2992,10.9607,14.5609,13.3761,12.7432,11.9936,12.2452,9.9929,12.2874,11.3569,15.1599,11.5168,13.2497,13.1974,15.0727,9.9146,9.4871,13.3802,14.371,9.8386,10.4691,12.8756,11.1512,13.7033,13.7316,14.0125,10.7246,11.8982,14.6599,10.7396,11.8789,12.0867,12.3795,13.1634,15.1027,9.9905,13.9375,10.5517,17.2192,9.2777,9.6711,13.0635,12.4655,11.888,11.4819,11.8547,13.4697,8.3604,14.4489,14.9763,15.6932,15.9191,8.5075,9.9114,9.4003,12.3889,12.5758,11.0187,8.7072,8.8597,14.3797
"POU2AF1",5.8199,7.3051,3.0964,9.7755,4.6609,6.988,5.4785,7.9544,1.3963,8.6899,3.4793,5.8593,9.7642,3.3058,8.1614,5.9314,4.8476,9.4352,7.8644,2.9355,9.2795,5.5566,7.095,5.2368,8.6077,5.4124,5.5784,7.1439,5.3513,2.6445,3.4117,10.5096,3.5976,3.2606,6.5348,6.6759,2.7786,3.5539,3.425,8.9083,4.3255,5.2701,2.2418,7.0892,4.4689,3.4553,6.8051,5.7808,2.3414,1.9826,8.4409,6.7372,8.9589,2.0946,4.0793,3.3016,2.6604,10.3867,5.8253,4.6781,1.8097,8.0842,9.1788,6.1196,3.7168,0,7.0982,2.4827,5.0157,5.4063,3.6898,7.5325,10.3752,0,2.1516,2.8385,6.7488,2.0015,5.5678,8.8849,4.1556,4.0184,1.2981,4.0012,7.0102,2.075,3.3368
"PPAPDC1A",6.1273,6.62,8.307,5.2672,8.2048,4.4177,4.7839,5.5715,5.2478,8.2174,3.4278,9.1876,7.3042,8.408,5.3534,5.5484,6.5648,6.3013,6.1801,7.3698,0.6314,5.5365,8.2728,8.3454,6.0244,7.4947,6.8694,7.2117,8.025,2.4053,6.9473,7.1771,7.9547,6.2463,7.6749,6.842,6.5607,4.947,5.7984,8.4061,10.5856,5.8325,4.7854,6.5419,7.5016,6.1453,6.3643,5.3177,9.1916,7.4526,8.3542,6.8105,6.3805,8.7683,7.7488,8.4781,5.8299,6.8932,6.9052,6.9637,8.4948,6.5611,6.6699,8.3919,9.3493,4.6708,4.424,6.7412,9.7306,4.3204,5.9983,6.6967,7.4738,6.9692,7.1731,7.9458,8.0178,8.6687,6.5804,5.5434,3.7478,5.0137,8.6839,5.1893,8.0676,6.6059,9.1889
"PPFIA4",6.1146,6.5162,7.3455,5.3384,5.7431,3.7047,4.0051,7.4541,6.478,4.4542,7.9323,6.3932,5.0422,6.0025,6.8133,4.5102,6.4421,4.6171,4.0527,7.1844,3.3694,8.0814,6.0295,9.3176,2.8213,3.9867,5.4811,5.1995,4.7029,6.829,6.0621,4.3707,6.9362,5.0096,6.8421,2.411,6.0754,5.2633,6.007,6.2766,4.1646,4.3919,3.5514,4.8431,6.884,7.4028,10.4116,8.2075,5.7149,2.3597,4.3471,7.4048,7.3359,7.5213,5.642,5.3839,6.1111,4.5162,4.693,5.9467,6.465,2.5712,4.5278,4.2557,6.2777,7.4998,6.6282,6.8599,4.4054,3.709,6.6325,3.1857,7.8062,6.8601,9.6318,5.7132,5.6462,8.0722,2.9487,5.299,6.6026,4.6525,7.356,2.214,2.75,5.1516,7.1755
"PPL",13.1923,12.4316,11.641,9.9167,12.8526,9.7402,14.0574,10.1357,11.772,12.2443,9.7364,6.2771,13.0302,10.4785,10.8299,11.739,11.1321,13.2789,9.497,11.7987,11.3605,13.1709,11.4085,12.6537,13.261,12.4176,12.0669,12.5376,5.1154,9.4592,11.9594,8.9703,11.893,12.9149,12.0337,13.7974,8.7246,13.9949,13.2947,10.2723,6.2202,12.3698,11.9333,13.0594,12.784,12.6756,6.5491,11.9182,11.111,12.2215,9.8991,12.0919,11.3191,13.0843,10.9022,11.3974,12.1039,11.4347,12.938,12.3868,12.3669,12.1506,7.823,11.4034,12.402,10.2683,12.1133,12.6123,11.5893,13.0262,12.5028,13.0882,13.55,13.019,11.0876,10.7382,11.7021,12.5953,12.8805,11.7919,12.1699,13.0835,13.3322,12.2834,12.9542,10.9197,11.3724
"PPP1R9A",6.8381,7.5083,8.6349,5.0297,7.5272,3.0718,8.5826,8.0989,7.9542,7.4758,8.4897,2.415,6.9534,6.1721,7.5319,8.3665,8.8682,7.2498,6.9526,7.7648,8.5797,7.9215,8.0432,8.7729,6.4631,7.3642,8.4068,7.8424,2.3521,7.6099,7.0375,6.5244,5.57,4.8818,6.5348,6.9855,4.0893,7.4272,8.2195,7.1618,1.64,8.4696,8.8623,3.3995,8.5967,6.2435,4.1252,9.1328,9.0419,6.8669,6.6448,8.0851,9.4339,7.5139,7.2545,5.9777,7.6594,7.9201,7.0147,8.864,7.15,6.791,5.4254,8.3544,8.3758,6.7385,6.5284,8.1127,7.5831,8.756,6.7681,8.4411,7.8644,8.0446,8.907,5.9404,5.6803,8.6687,7.4772,7.056,6.5807,9.8768,7.9432,7.3484,8.1668,7.5374,8.0744
"PPP2R2B",5.2085,9.4282,2.8914,7.177,3.7438,4.847,3.9691,4.8114,3.4321,5.5911,1.5619,4.8301,5.2204,6.7504,6.5633,4.538,6.6337,4.7198,7.1432,3.4562,3.9842,4.0602,4.3094,4.0443,6.3736,6.3435,4.4458,8.0326,4.2214,1.9505,4.982,6.022,4.947,5.143,4.7091,2.8556,2.7786,9.1996,5.7843,6.6936,6.4559,9.7155,6.6213,3.7461,8.7539,4.6961,5.1551,2.4789,1.6012,4.5865,6.3265,4.926,4.3216,2.8227,5.0359,7.8613,6.1868,9.1021,5.1624,3.5934,5.6957,4.8421,6.6638,7.5518,3.9318,4.374,6.7765,5.3299,5.0851,5.4825,6.5032,5.6071,6.3908,3.3927,2.8126,4.363,3.8246,8.343,4.9795,5.0753,6.46,6.3408,5.4072,8.1589,5.1286,3.5165,4.6328
"PPP2R2C",8.3595,8.8254,7.7914,6.9457,8.4839,5.2842,9.7569,8.6762,7.3595,10.3669,5.8386,3.8073,8.8257,3.43,6.251,8.4367,7.1021,8.7071,7.4372,7.8643,0.6314,8.3214,6.1137,7.9216,8.7967,9.1704,8.5296,8.6024,6.4998,5.1833,9.462,7.5358,7.3524,8.0696,7.5634,9.9547,6.7766,8.3262,7.9433,8.4919,6.9013,8.4858,6.8367,2.7509,8.7712,8.8846,4.0518,9.5461,9.0983,6.7609,3.934,8.5146,7.7139,8.9606,6.9957,5.7433,7.2793,4.8254,7.6647,8.1388,7.7934,8.9406,6.9377,3.6096,8.19,8.3775,7.4392,2.9403,5.4075,6.9349,8.1506,9.4265,8.2662,9.1597,7.0752,4.2824,8.5067,8.0681,8.7209,5.1262,9.674,10.3124,6.2968,7.9518,9.2617,8.5304,6.1993
"PRDM16",7.3451,8.5899,6.4633,7.0502,8.1173,5.1017,8.2085,3.0225,7.1544,5.9824,2.2942,3.3769,8.1835,7.249,5.8261,6.8928,3.6823,7.9761,3.1056,5.1288,7.4472,9.2885,4.7488,7.7018,7.685,8.8124,4.8615,7.0818,5.9582,5.0017,6.9025,5.2998,6.349,7.6438,3.7633,4.9869,4.884,6.1012,6.398,5.5921,3.6601,6.0308,5.1499,3.7461,4.8889,8.0843,1.847,5.2843,5.3576,6.9311,3.592,5.4823,4.2549,8.1073,6.1191,6.2482,10.2804,4.4845,7.6683,8.059,6.0476,7.1635,6.0518,2.7232,6.9672,6.155,3.3849,4.679,5.9064,7.1948,7.9568,7.6412,9.058,7.4457,7.396,6.7897,6.2559,4.9562,5.9278,5.6633,8.4702,3.1048,8.6819,6.0654,7.6014,5.5232,7.227
"PRELP",9.0638,7.8713,12.2845,9.5707,9.434,6.6517,9.0975,14.1554,12.6677,9.0626,12.0521,10.2494,10.5857,12.1181,10.1473,8.4876,11.7376,11.0822,6.9876,6.0529,11.6732,10.4989,11.5306,10.4245,11.2355,9.6804,10.4267,11.4405,9.4216,9.1371,9.3479,11.3107,5.3172,7.5357,7.0618,9.4195,3.9864,12.441,7.3754,11.7119,3.3958,7.5089,9.5814,11.1032,11.2658,5.4794,12.296,8.5638,11.4306,7.1864,9.8942,11.5598,11.076,7.078,8.8351,12.5092,7.8611,8.8029,8.2638,11.3248,9.636,9.4511,10.1856,10.1869,12.2705,8.5545,8.0863,4.6068,8.0122,8.7902,8.8685,9.6618,11.7243,8.1175,8.4209,9.2046,9.5338,8.8651,10.7205,8.2608,4.9365,7.895,10.3389,8.6779,8.3194,9.9096,8.4844
"PRF1",6.089,8.8709,5.9229,12.006,5.9654,9.3281,8.129,8.0787,6.5128,7.7627,5.7783,8.5344,7.6302,6.9912,10.103,7.8867,4.923,7.8961,7.6129,6.2688,9.5229,8.2222,8.4155,5.7,8.4382,8.4996,7.9446,7.6295,8.5205,5.3446,9.1244,10.0681,6.3116,7.7832,6.8682,5.5566,6.7919,7.8242,7.8817,6.0791,7.276,8.6209,7.0032,7.56,7.9327,8.7964,7.0697,5.2843,5.0968,8.2417,7.7805,7.7168,7.8043,8.0525,6.9677,8.5774,5.3357,7.6823,9.2017,8.2004,6.1602,9.2255,10.5217,7.8741,3.8283,4.9904,6.6955,5.9811,6.0751,6.3592,7.485,8.5102,8.0419,6.2743,6.0252,7.3357,7.4312,5.0409,6.8255,9.7126,11.3451,7.1256,4.7688,9.4243,7.7674,4.5543,8.0441
"PRG4",11.5369,14.2379,16.5662,11.6023,12.0972,4.6317,15.9745,16.753,15.0262,17.1315,11.5908,4.4187,11.506,13.0849,17.486,15.4782,15.4959,14.6721,4.9285,12.5102,7.9086,11.3475,15.5987,15.395,16.4674,16.7467,18.6321,14.3909,9.8094,13.6459,6.85,11.6204,14.6078,16.2226,15.9617,17.7017,8.0016,15.9482,14.4264,8.6448,7.4141,12.36,17.7582,15.1562,14.7213,12.0395,7.6866,15.9313,16.0559,14.3033,12.6284,12.8963,15.5844,12.2822,13.9676,11.6301,8.3699,16.4484,13.4494,13.2123,12.5857,16.9839,7.0171,16.7132,12.6878,11.0417,14.6421,13.8771,16.933,13.7582,11.6874,13.6237,9.2938,8.1845,12.9288,13.1416,8.2101,13.5398,15.9193,9.9892,11.9331,10.6565,13.3708,17.4877,15.319,7.9449,3.831
"PRKY",8.3595,8.7344,0.8117,8.0314,8.7743,6.4295,8.4034,7.3403,5.5285,1.8805,8.4865,8.9085,8.3218,7.3149,5.5862,7.2112,1.8373,8.4173,9.0656,2.6258,8.1653,0.7254,1.3612,5.4935,7.8624,8.1701,1.3559,7.5234,6.377,8.4336,8.6028,7.5049,0,8.1211,1.3631,7.777,7.3117,6.9162,1.0582,7.4104,5.8617,1.5847,7.3836,8.2079,8.0507,8.0542,0,7.6372,9.974,7.953,6.5054,8.1552,6.4418,9.365,8.8807,7.57,8.7283,8.2163,8.7422,9.1383,7.2279,7.8662,8.7749,1.8424,8.8991,7.8985,0.395,7.7652,5.4075,7.7284,8.8354,8.8201,9.2088,6.5797,5.5953,0.641,6.832,2.4611,7.492,8.8525,9.5499,7.9612,8.2009,6.9629,6.707,6.896,5.3171
"PROCR",13.8545,12.3225,13.0152,9.6955,12.3016,8.6967,13.5472,11.986,11.9753,13.5302,8.5068,9.5617,11.2473,11.0499,11.6111,12.4393,12.7611,12.4496,7.9153,9.8824,8.3071,11.7453,11.2856,13.1874,12.2751,13.7024,13.6485,12.917,9.1765,13.165,9.3854,10.5851,13.1416,14.1092,13.0329,10.6087,11.184,12.5309,10.1719,12.6311,10.3063,13.9304,14.2466,14.2659,11.6522,12.0423,7.4727,12.2887,13.5195,13.1837,11.8291,11.7829,12.6962,11.1993,9.9289,12.1969,10.0006,13.693,13.6881,10.9037,9.7897,13.8886,9.3833,13.3206,9.5063,12.448,13.0884,13.3015,9.0418,13.613,10.9908,11.1951,9.4735,12.2416,12.3186,10.3108,9.3493,12.1887,13.7497,11.0247,13.6439,12.8387,10.3434,13.5791,13.4558,8.2204,9.3739
"PRR11",3.0561,5.4497,5.0154,6.5403,4.6032,7.5479,4.5354,5.25,5.8476,2.4036,8.4483,6.2771,4.6955,7.4748,3.1987,5.9314,4.1268,2.7835,8.3911,7.1207,1.9051,5.9412,2.2993,5.5065,3.1641,2.1184,4.0067,4.2053,7.7909,6.369,7.7184,5.7326,0,2.8565,3.6474,5.9416,9.1368,5.4456,7.5228,3.4489,4.3631,6.3179,4.3634,4.4288,6.8065,0.6988,1.847,6.5734,3.4815,1.9826,6.6112,6.6656,5.0093,6.2873,5.694,4.083,7.5612,5.7606,2.4531,5.9846,6.939,1.312,5.8173,6.2148,4.6907,3.2755,5.0631,6.6954,6.7943,6.3182,7.4884,5.5024,6.0707,7.4551,7.6396,6.5609,6.7858,6.1619,4.1785,7.883,4.0951,6.5686,6.7983,4.9125,5.7771,0.8507,7.2767
